(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SRNVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SRNVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<0.0__5949.5)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_ITVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_ITVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<12279.23__13648.47)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SRNVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SRNVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<5949.5__11388.5)_ef2_2/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SRVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SRVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<2592.5__11114.0)_ef2_2/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SI_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SI>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<9422.23__10701.17)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_IDV_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_IDV>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<9214.84__11243.91)_ef2_2/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q1586610>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SRVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SRVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<0.0__2592.5)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_IDVM_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_IDVM>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<8017.0__9452.85)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_D-KMENY_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_D-KMENY>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<5291.08__6821.98)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_ID_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_ID>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<6478.79__6771.0)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_SR_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_SR>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<5488.25__6357.75)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
(?a cssz-dimension:refArea ?f) ^ (?f <http://www.wikidata.org/prop/P6> ?e) ^ (?e <http://www.wikidata.org/prop/P6> ?d) ^ (?d <http://www.wikidata.org/prop/P102> ?c) ^ (?c <http://www.wikidata.org/prop/P102> <http://www.wikidata.org/entity/Q828099>) ^ (?c <http://kizi.vse.cz/novp19/diploma-thesis/appliesToRefPeriod> ?b) ^ (?a cssz-dimension:refPeriod ?b) ^ (?a cssz-dimension:druh-duchodu <https://data.cssz.cz/resource/pension-kind/PK_ST_2010>) ^ (?a qb:dataSet <pensions-by-region-total-PK_ST>) -> (?a cssz-measure:prumerna-vyse-duchodu-v-kc <<8764.18__9976.97)_ef2_1/2>) | support: 4, headCoverage: 3.560302625723187E-5, pcaConfidence: 1.0, headSize: 112350, pcaBodySize: 4
